Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit,Shipping_Days,Year,Month_Number,Month_Name,Quarter
635,ORD-000635,2024-12-14,2024-12-15,Same Day,CUST-1653,Customer 1653,Consumer,United States,North America,Texas,Shanghai,Office Supplies,Paper,Copy Paper,2,0.0,63.84,15.1,1,2024,12,December,Q4
636,ORD-000636,2024-06-14,2024-06-19,Standard Class,CUST-0486,Customer 0486,Consumer,Australia,Oceania,Victoria,São Paulo,Furniture,Tables,Conference Table,5,0.0,1757.2,243.45,5,2024,6,June,Q2
637,ORD-000637,2023-02-08,2023-02-12,Standard Class,CUST-1379,Customer 1379,Home Office,Germany,Europe,Bavaria,Berlin,Office Supplies,Labels,Address Labels,4,0.1,85.02,-2.2,4,2023,2,February,Q1
638,ORD-000638,2023-05-06,2023-05-09,Second Class,CUST-1872,Customer 1872,Corporate,Mexico,North America,Yucatán,Los Angeles,Office Supplies,Supplies,Office Supplies Kit,1,0.25,63.33,-0.67,3,2023,5,May,Q2
639,ORD-000639,2024-03-26,2024-03-28,First Class,CUST-0105,Customer 0105,Home Office,France,Europe,Nouvelle-Aquitaine,Sydney,Technology,Accessories,Wireless Keyboard,4,0.1,299.71,29.19,2,2024,3,March,Q1
640,ORD-000640,2023-06-22,2023-06-28,Standard Class,CUST-0606,Customer 0606,Corporate,Germany,Europe,Bavaria,Los Angeles,Furniture,Chairs,Ergonomic Office Chair,3,0.0,714.47,102.3,6,2023,6,June,Q2
641,ORD-000641,2024-10-14,2024-10-18,Standard Class,CUST-0099,Customer 0099,Corporate,United States,North America,Illinois,Melbourne,Furniture,Tables,Conference Table,7,0.1,2174.24,203.37,4,2024,10,October,Q4
642,ORD-000642,2023-08-08,2023-08-10,First Class,CUST-1780,Customer 1780,Consumer,United States,North America,New York,Bengaluru,Office Supplies,Binders,Premium Binder,2,0.2,67.16,-11.33,2,2023,8,August,Q3
643,ORD-000643,2024-09-29,2024-10-03,Second Class,CUST-1681,Customer 1681,Home Office,United Kingdom,Europe,Scotland,New York,Technology,Machines,Desktop Computer,5,0.0,4279.13,773.05,4,2024,9,September,Q3
644,ORD-000644,2023-02-27,2023-03-06,Standard Class,CUST-1871,Customer 1871,Home Office,France,Europe,Île-de-France,Bengaluru,Technology,Copiers,Laser Copier,5,0.0,4379.43,708.18,7,2023,2,February,Q1
645,ORD-000645,2024-10-21,2024-10-23,First Class,CUST-0170,Customer 0170,Home Office,India,Asia,Delhi,Sydney,Office Supplies,Supplies,Office Supplies Kit,2,0.15,103.69,10.29,2,2024,10,October,Q4
646,ORD-000646,2024-04-20,2024-04-24,Second Class,CUST-1266,Customer 1266,Corporate,United States,North America,Illinois,Bengaluru,Technology,Phones,Smartphone,7,0.2,4680.86,269.92,4,2024,4,April,Q2
647,ORD-000647,2024-03-31,2024-04-03,Second Class,CUST-0795,Customer 0795,Home Office,Brazil,South America,Minas Gerais,Bengaluru,Office Supplies,Storage,Storage Box,3,0.15,243.97,4.87,3,2024,3,March,Q1
648,ORD-000648,2023-12-27,2024-01-02,Standard Class,CUST-1985,Customer 1985,Home Office,China,Asia,Zhejiang,Shanghai,Furniture,Bookcases,Office Bookcase,4,0.3,838.02,-2.61,6,2023,12,December,Q4
649,ORD-000649,2023-01-01,2023-01-05,Second Class,CUST-0798,Customer 0798,Home Office,Spain,Europe,Madrid,New York,Technology,Accessories,USB-C Hub,1,0.0,95.11,14.22,4,2023,1,January,Q1
650,ORD-000650,2024-01-22,2024-01-29,Standard Class,CUST-1950,Customer 1950,Home Office,China,Asia,Zhejiang,Madrid,Furniture,Furnishings,Office Desk Lamp,2,0.1,149.03,8.47,7,2024,1,January,Q1
651,ORD-000651,2023-12-14,2023-12-18,Second Class,CUST-1276,Customer 1276,Corporate,India,Asia,Tamil Nadu,Paris,Office Supplies,Art,Art Set,3,0.15,91.83,1.23,4,2023,12,December,Q4
652,ORD-000652,2023-07-09,2023-07-15,Standard Class,CUST-0069,Customer 0069,Corporate,Mexico,North America,Jalisco,São Paulo,Technology,Accessories,Wireless Keyboard,2,0.15,140.68,11.72,6,2023,7,July,Q3
653,ORD-000653,2024-05-19,2024-05-26,Standard Class,CUST-1217,Customer 1217,Home Office,Japan,Asia,Osaka,Delhi,Office Supplies,Art,Art Set,3,0.15,103.09,3.58,7,2024,5,May,Q2
654,ORD-000654,2023-07-10,2023-07-17,Standard Class,CUST-0516,Customer 0516,Consumer,Canada,North America,Quebec,Madrid,Furniture,Bookcases,Office Bookcase,2,0.2,430.23,8.3,7,2023,7,July,Q3
655,ORD-000655,2024-05-22,2024-05-24,First Class,CUST-0139,Customer 0139,Consumer,Brazil,South America,Paraná,Toronto,Office Supplies,Art,Art Set,4,0.05,123.38,14.14,2,2024,5,May,Q2
656,ORD-000656,2024-01-04,2024-01-05,First Class,CUST-0186,Customer 0186,Home Office,Canada,North America,Quebec,Berlin,Office Supplies,Envelopes,Business Envelopes,3,0.0,58.85,-6.09,1,2024,1,January,Q1
657,ORD-000657,2024-02-13,2024-02-16,Standard Class,CUST-0141,Customer 0141,Home Office,United States,North America,New York,New York,Technology,Accessories,USB-C Hub,1,0.05,87.58,19.99,3,2024,2,February,Q1
658,ORD-000658,2023-04-27,2023-05-01,Second Class,CUST-0778,Customer 0778,Home Office,Australia,Oceania,Western Australia,São Paulo,Technology,Accessories,Wireless Keyboard,4,0.15,290.04,8.06,4,2023,4,April,Q2
659,ORD-000659,2023-05-14,2023-05-17,Second Class,CUST-0876,Customer 0876,Home Office,Mexico,North America,Jalisco,Madrid,Technology,Copiers,Laser Copier,3,0.0,2587.95,418.46,3,2023,5,May,Q2
660,ORD-000660,2023-02-27,2023-03-03,Standard Class,CUST-1013,Customer 1013,Home Office,Germany,Europe,North Rhine-Westphalia,Paris,Technology,Copiers,Laser Copier,2,0.15,1609.97,147.6,4,2023,2,February,Q1
661,ORD-000661,2024-07-09,2024-07-13,Second Class,CUST-0728,Customer 0728,Home Office,United States,North America,Illinois,London,Furniture,Bookcases,Office Bookcase,1,0.0,172.52,16.89,4,2024,7,July,Q3
662,ORD-000662,2024-11-15,2024-11-17,Second Class,CUST-0468,Customer 0468,Consumer,Canada,North America,Alberta,Berlin,Furniture,Tables,Conference Table,2,0.0,677.8,105.75,2,2024,11,November,Q4
663,ORD-000663,2024-11-02,2024-11-06,Standard Class,CUST-1298,Customer 1298,Home Office,United States,North America,Florida,Bengaluru,Office Supplies,Labels,Address Labels,2,0.1,33.44,6.11,4,2024,11,November,Q4
664,ORD-000664,2023-06-22,2023-06-28,Standard Class,CUST-1623,Customer 1623,Home Office,Spain,Europe,Catalonia,Melbourne,Technology,Phones,Smartphone,7,0.15,5222.15,430.36,6,2023,6,June,Q2
665,ORD-000665,2023-05-29,2023-05-29,Same Day,CUST-0617,Customer 0617,Consumer,United Kingdom,Europe,England,Tokyo,Furniture,Chairs,Ergonomic Office Chair,3,0.05,628.4,94.08,0,2023,5,May,Q2
666,ORD-000666,2023-03-21,2023-03-28,Standard Class,CUST-0682,Customer 0682,Home Office,Spain,Europe,Andalusia,Toronto,Furniture,Tables,Conference Table,1,0.15,347.39,33.02,7,2023,3,March,Q1
667,ORD-000667,2023-08-01,2023-08-06,Standard Class,CUST-0107,Customer 0107,Corporate,Mexico,North America,Nuevo León,Bengaluru,Technology,Accessories,USB-C Hub,1,0.05,88.93,3.12,5,2023,8,August,Q3
668,ORD-000668,2023-07-22,2023-07-24,First Class,CUST-0099,Customer 0099,Consumer,Australia,Oceania,New South Wales,Paris,Furniture,Tables,Conference Table,1,0.0,297.97,23.63,2,2023,7,July,Q3
669,ORD-000669,2023-08-17,2023-08-18,First Class,CUST-1196,Customer 1196,Home Office,Germany,Europe,North Rhine-Westphalia,Berlin,Technology,Copiers,Laser Copier,3,0.0,2951.14,473.04,1,2023,8,August,Q3
670,ORD-000670,2024-11-06,2024-11-11,Standard Class,CUST-0830,Customer 0830,Home Office,Spain,Europe,Catalonia,Bengaluru,Technology,Accessories,USB-C Hub,1,0.15,87.78,16.55,5,2024,11,November,Q4
671,ORD-000671,2023-08-15,2023-08-17,First Class,CUST-0859,Customer 0859,Home Office,France,Europe,Auvergne-Rhône-Alpes,New York,Technology,Phones,Smartphone,3,0.05,1707.58,222.6,2,2023,8,August,Q3
672,ORD-000672,2024-10-20,2024-10-21,First Class,CUST-0847,Customer 0847,Corporate,Germany,Europe,North Rhine-Westphalia,New York,Office Supplies,Binders,Premium Binder,2,0.2,65.14,11.29,1,2024,10,October,Q4
673,ORD-000673,2024-06-15,2024-06-20,Standard Class,CUST-1688,Customer 1688,Consumer,Australia,Oceania,Western Australia,São Paulo,Technology,Accessories,USB-C Hub,5,0.1,408.22,29.91,5,2024,6,June,Q2
674,ORD-000674,2024-03-16,2024-03-22,Standard Class,CUST-1310,Customer 1310,Consumer,Canada,North America,Quebec,Paris,Office Supplies,Paper,Copy Paper,2,0.05,69.01,1.65,6,2024,3,March,Q1
675,ORD-000675,2024-02-06,2024-02-09,Standard Class,CUST-0449,Customer 0449,Corporate,Spain,Europe,Catalonia,São Paulo,Office Supplies,Envelopes,Business Envelopes,3,0.05,76.47,2.12,3,2024,2,February,Q1
676,ORD-000676,2023-02-16,2023-02-19,Second Class,CUST-1577,Customer 1577,Home Office,United Kingdom,Europe,Scotland,Tokyo,Furniture,Bookcases,Office Bookcase,5,0.0,1042.57,127.04,3,2023,2,February,Q1
677,ORD-000677,2023-08-21,2023-08-25,Second Class,CUST-0765,Customer 0765,Consumer,Germany,Europe,North Rhine-Westphalia,Bengaluru,Furniture,Furnishings,Office Desk Lamp,3,0.1,223.44,-38.05,4,2023,8,August,Q3
678,ORD-000678,2023-11-01,2023-11-08,Standard Class,CUST-1091,Customer 1091,Home Office,United States,North America,New York,Toronto,Office Supplies,Appliances,Printer,5,0.1,1959.7,179.63,7,2023,11,November,Q4
679,ORD-000679,2024-06-09,2024-06-15,Standard Class,CUST-1511,Customer 1511,Home Office,United Kingdom,Europe,Northern Ireland,Tokyo,Technology,Phones,Smartphone,4,0.15,2444.25,216.39,6,2024,6,June,Q2
680,ORD-000680,2023-05-23,2023-05-28,Standard Class,CUST-1560,Customer 1560,Home Office,United States,North America,New York,Tokyo,Office Supplies,Storage,Storage Box,2,0.0,190.07,32.34,5,2023,5,May,Q2
681,ORD-000681,2024-02-19,2024-02-23,Standard Class,CUST-1312,Customer 1312,Corporate,Australia,Oceania,Victoria,Sydney,Office Supplies,Storage,Storage Box,3,0.0,299.7,35.32,4,2024,2,February,Q1
682,ORD-000682,2024-05-27,2024-05-29,First Class,CUST-1983,Customer 1983,Corporate,Spain,Europe,Valencia,Bengaluru,Office Supplies,Fasteners,Fastener Pack,8,0.0,84.03,1.46,2,2024,5,May,Q2
683,ORD-000683,2024-01-08,2024-01-15,Standard Class,CUST-0644,Customer 0644,Corporate,Brazil,South America,São Paulo,Berlin,Office Supplies,Paper,Copy Paper,4,0.0,109.47,8.38,7,2024,1,January,Q1
684,ORD-000684,2024-07-19,2024-07-20,First Class,CUST-0994,Customer 0994,Consumer,Brazil,South America,Minas Gerais,London,Technology,Machines,Desktop Computer,7,0.05,7567.88,1197.18,1,2024,7,July,Q3
685,ORD-000685,2023-09-16,2023-09-18,First Class,CUST-0001,Customer 0001,Home Office,Canada,North America,British Columbia,Shanghai,Technology,Copiers,Laser Copier,1,0.25,837.51,40.86,2,2023,9,September,Q3
686,ORD-000686,2024-10-17,2024-10-24,Standard Class,CUST-0021,Customer 0021,Home Office,United Kingdom,Europe,Scotland,Toronto,Furniture,Tables,Conference Table,3,0.1,994.1,87.13,7,2024,10,October,Q4
687,ORD-000687,2024-04-15,2024-04-15,Same Day,CUST-0392,Customer 0392,Consumer,United States,North America,Illinois,Melbourne,Office Supplies,Labels,Address Labels,7,0.15,115.41,-5.72,0,2024,4,April,Q2
688,ORD-000688,2023-01-12,2023-01-18,Standard Class,CUST-1326,Customer 1326,Home Office,India,Asia,Karnataka,Shanghai,Technology,Accessories,USB-C Hub,2,0.05,155.4,23.65,6,2023,1,January,Q1
689,ORD-000689,2023-11-26,2023-11-28,Second Class,CUST-0140,Customer 0140,Corporate,United Kingdom,Europe,Wales,Los Angeles,Furniture,Furnishings,Office Desk Lamp,8,0.0,714.01,69.43,2,2023,11,November,Q4
690,ORD-000690,2023-12-24,2023-12-26,Second Class,CUST-1153,Customer 1153,Corporate,France,Europe,Auvergne-Rhône-Alpes,Mumbai,Office Supplies,Appliances,Printer,1,0.0,500.63,65.28,2,2023,12,December,Q4
691,ORD-000691,2024-02-12,2024-02-14,First Class,CUST-1430,Customer 1430,Consumer,Canada,North America,Ontario,London,Office Supplies,Paper,Copy Paper,7,0.0,216.39,12.36,2,2024,2,February,Q1
692,ORD-000692,2024-10-29,2024-11-01,Second Class,CUST-0206,Customer 0206,Home Office,China,Asia,Zhejiang,Los Angeles,Office Supplies,Appliances,Printer,3,0.1,1495.99,120.02,3,2024,10,October,Q4
693,ORD-000693,2024-01-08,2024-01-10,Second Class,CUST-1497,Customer 1497,Corporate,China,Asia,Shanghai,São Paulo,Office Supplies,Binders,Premium Binder,1,0.05,26.74,-0.1,2,2024,1,January,Q1
694,ORD-000694,2023-01-08,2023-01-13,Standard Class,CUST-0668,Customer 0668,Home Office,United States,North America,California,Mumbai,Office Supplies,Art,Art Set,6,0.2,241.3,-6.08,5,2023,1,January,Q1
695,ORD-000695,2023-05-02,2023-05-06,Second Class,CUST-0200,Customer 0200,Corporate,Brazil,South America,Rio de Janeiro,São Paulo,Office Supplies,Supplies,Office Supplies Kit,2,0.3,101.66,-10.11,4,2023,5,May,Q2
696,ORD-000696,2023-12-14,2023-12-20,Standard Class,CUST-1088,Customer 1088,Corporate,Germany,Europe,Saxony,Shanghai,Furniture,Chairs,Ergonomic Office Chair,1,0.05,273.42,26.39,6,2023,12,December,Q4
697,ORD-000697,2024-11-06,2024-11-11,Standard Class,CUST-1448,Customer 1448,Consumer,France,Europe,Nouvelle-Aquitaine,São Paulo,Office Supplies,Paper,Copy Paper,1,0.15,31.16,-1.04,5,2024,11,November,Q4
698,ORD-000698,2023-03-31,2023-04-02,Second Class,CUST-1125,Customer 1125,Home Office,China,Asia,Guangdong,Shanghai,Office Supplies,Appliances,Printer,4,0.1,1543.09,136.11,2,2023,3,March,Q1
699,ORD-000699,2024-10-09,2024-10-12,Standard Class,CUST-0729,Customer 0729,Home Office,United States,North America,Florida,Berlin,Office Supplies,Fasteners,Fastener Pack,8,0.0,113.01,14.62,3,2024,10,October,Q4
700,ORD-000700,2024-11-28,2024-12-02,Second Class,CUST-1079,Customer 1079,Corporate,United States,North America,Texas,Sydney,Office Supplies,Art,Art Set,1,0.2,32.37,-11.48,4,2024,11,November,Q4
701,ORD-000701,2023-11-12,2023-11-14,Second Class,CUST-0343,Customer 0343,Consumer,Spain,Europe,Andalusia,Delhi,Technology,Machines,Desktop Computer,3,0.0,3411.86,626.99,2,2023,11,November,Q4
702,ORD-000702,2023-06-27,2023-07-04,Standard Class,CUST-1852,Customer 1852,Corporate,Brazil,South America,Rio de Janeiro,Mumbai,Office Supplies,Envelopes,Business Envelopes,1,0.15,19.54,2.2,7,2023,6,June,Q2
703,ORD-000703,2024-06-23,2024-06-24,First Class,CUST-1644,Customer 1644,Corporate,United Kingdom,Europe,England,Los Angeles,Office Supplies,Binders,Premium Binder,5,0.05,119.49,-3.34,1,2024,6,June,Q2
704,ORD-000704,2023-02-10,2023-02-17,Standard Class,CUST-0229,Customer 0229,Home Office,Germany,Europe,North Rhine-Westphalia,Delhi,Office Supplies,Appliances,Printer,1,0.05,485.01,48.91,7,2023,2,February,Q1
705,ORD-000705,2024-12-04,2024-12-09,Standard Class,CUST-0041,Customer 0041,Corporate,Spain,Europe,Madrid,Mumbai,Technology,Accessories,USB-C Hub,2,0.05,168.85,3.13,5,2024,12,December,Q4
706,ORD-000706,2024-05-16,2024-05-18,First Class,CUST-0720,Customer 0720,Corporate,China,Asia,Shanghai,Sydney,Office Supplies,Labels,Address Labels,1,0.2,17.96,-13.69,2,2024,5,May,Q2
707,ORD-000707,2023-05-25,2023-05-27,First Class,CUST-1083,Customer 1083,Consumer,Germany,Europe,North Rhine-Westphalia,New York,Technology,Copiers,Laser Copier,3,0.0,2240.65,372.28,2,2023,5,May,Q2
708,ORD-000708,2023-07-20,2023-07-24,Standard Class,CUST-1476,Customer 1476,Home Office,Canada,North America,Quebec,Madrid,Office Supplies,Fasteners,Fastener Pack,6,0.0,75.69,-1.81,4,2023,7,July,Q3
709,ORD-000709,2024-12-24,2024-12-25,Same Day,CUST-1510,Customer 1510,Corporate,Brazil,South America,Minas Gerais,Madrid,Office Supplies,Binders,Premium Binder,3,0.05,82.98,8.24,1,2024,12,December,Q4
710,ORD-000710,2024-04-05,2024-04-06,Same Day,CUST-1956,Customer 1956,Home Office,China,Asia,Beijing,Melbourne,Office Supplies,Paper,Copy Paper,1,0.0,32.62,1.07,1,2024,4,April,Q2
711,ORD-000711,2024-07-11,2024-07-16,Standard Class,CUST-0801,Customer 0801,Consumer,Australia,Oceania,New South Wales,Los Angeles,Office Supplies,Fasteners,Fastener Pack,3,0.15,38.54,-0.53,5,2024,7,July,Q3
712,ORD-000712,2024-06-30,2024-07-03,Standard Class,CUST-0365,Customer 0365,Home Office,United States,North America,Illinois,Berlin,Technology,Machines,Desktop Computer,5,0.15,5101.39,576.85,3,2024,6,June,Q2
713,ORD-000713,2023-09-10,2023-09-14,Standard Class,CUST-0493,Customer 0493,Home Office,China,Asia,Zhejiang,Paris,Office Supplies,Fasteners,Fastener Pack,1,0.2,14.23,-17.24,4,2023,9,September,Q3
714,ORD-000714,2024-01-25,2024-01-28,Standard Class,CUST-1521,Customer 1521,Corporate,India,Asia,Delhi,Delhi,Furniture,Furnishings,Office Desk Lamp,1,0.15,80.95,13.18,3,2024,1,January,Q1
715,ORD-000715,2024-08-16,2024-08-21,Standard Class,CUST-0222,Customer 0222,Consumer,Mexico,North America,Yucatán,Sydney,Office Supplies,Envelopes,Business Envelopes,1,0.2,21.31,-1.43,5,2024,8,August,Q3
716,ORD-000716,2023-09-13,2023-09-17,Standard Class,CUST-1069,Customer 1069,Consumer,Australia,Oceania,Queensland,Los Angeles,Technology,Copiers,Laser Copier,5,0.15,4102.83,375.48,4,2023,9,September,Q3
717,ORD-000717,2024-12-09,2024-12-11,First Class,CUST-1913,Customer 1913,Home Office,Mexico,North America,Puebla,Bengaluru,Office Supplies,Binders,Premium Binder,4,0.25,113.9,-1.1,2,2024,12,December,Q4
718,ORD-000718,2024-03-25,2024-03-27,First Class,CUST-0511,Customer 0511,Corporate,China,Asia,Guangdong,Delhi,Office Supplies,Binders,Premium Binder,3,0.0,79.02,-0.24,2,2024,3,March,Q1
719,ORD-000719,2023-01-10,2023-01-11,First Class,CUST-0075,Customer 0075,Corporate,India,Asia,Uttar Pradesh,London,Office Supplies,Supplies,Office Supplies Kit,2,0.1,107.99,6.53,1,2023,1,January,Q1
720,ORD-000720,2023-08-30,2023-09-05,Standard Class,CUST-1074,Customer 1074,Consumer,China,Asia,Shanghai,Shanghai,Furniture,Furnishings,Office Desk Lamp,2,0.3,171.71,-7.33,6,2023,8,August,Q3
721,ORD-000721,2023-09-08,2023-09-10,Second Class,CUST-1071,Customer 1071,Corporate,Mexico,North America,Nuevo León,Berlin,Office Supplies,Storage,Storage Box,8,0.15,782.62,31.12,2,2023,9,September,Q3
722,ORD-000722,2023-01-05,2023-01-09,Second Class,CUST-0461,Customer 0461,Home Office,Spain,Europe,Madrid,Paris,Office Supplies,Envelopes,Business Envelopes,2,0.2,47.07,-3.12,4,2023,1,January,Q1
723,ORD-000723,2023-04-29,2023-05-02,Second Class,CUST-0631,Customer 0631,Consumer,Canada,North America,Ontario,Tokyo,Office Supplies,Supplies,Office Supplies Kit,7,0.0,405.79,28.28,3,2023,4,April,Q2
724,ORD-000724,2024-01-09,2024-01-14,Standard Class,CUST-1708,Customer 1708,Corporate,Mexico,North America,Nuevo León,Melbourne,Technology,Copiers,Laser Copier,3,0.2,2548.69,181.31,5,2024,1,January,Q1
725,ORD-000725,2023-03-06,2023-03-13,Standard Class,CUST-1988,Customer 1988,Corporate,Canada,North America,British Columbia,Shanghai,Office Supplies,Binders,Premium Binder,1,0.15,30.03,-2.09,7,2023,3,March,Q1
726,ORD-000726,2023-05-26,2023-05-30,Second Class,CUST-0856,Customer 0856,Consumer,United States,North America,New York,Paris,Furniture,Tables,Conference Table,3,0.0,1188.72,151.85,4,2023,5,May,Q2
727,ORD-000727,2023-08-12,2023-08-14,First Class,CUST-1057,Customer 1057,Corporate,Canada,North America,Quebec,Delhi,Office Supplies,Storage,Storage Box,8,0.0,753.61,76.94,2,2023,8,August,Q3
728,ORD-000728,2023-08-27,2023-09-02,Standard Class,CUST-0993,Customer 0993,Home Office,Spain,Europe,Catalonia,Madrid,Technology,Machines,Desktop Computer,2,0.0,1638.58,290.64,6,2023,8,August,Q3
729,ORD-000729,2023-06-26,2023-06-29,Second Class,CUST-1356,Customer 1356,Consumer,India,Asia,Karnataka,Mumbai,Furniture,Bookcases,Office Bookcase,6,0.2,1194.37,38.6,3,2023,6,June,Q2
730,ORD-000730,2023-10-09,2023-10-12,Standard Class,CUST-1301,Customer 1301,Home Office,Canada,North America,British Columbia,Melbourne,Technology,Machines,Desktop Computer,2,0.15,2093.77,228.71,3,2023,10,October,Q4
731,ORD-000731,2023-03-04,2023-03-06,Second Class,CUST-0993,Customer 0993,Corporate,Germany,Europe,Saxony,Melbourne,Furniture,Chairs,Ergonomic Office Chair,3,0.2,636.95,28.57,2,2023,3,March,Q1
732,ORD-000732,2023-08-05,2023-08-06,First Class,CUST-1198,Customer 1198,Home Office,United Kingdom,Europe,Northern Ireland,Shanghai,Office Supplies,Art,Art Set,6,0.05,189.54,20.34,1,2023,8,August,Q3
733,ORD-000733,2024-11-19,2024-11-23,Standard Class,CUST-1249,Customer 1249,Home Office,Mexico,North America,Puebla,Bengaluru,Office Supplies,Storage,Storage Box,7,0.25,669.83,-1.63,4,2024,11,November,Q4
734,ORD-000734,2024-04-05,2024-04-09,Standard Class,CUST-0713,Customer 0713,Corporate,India,Asia,Delhi,Shanghai,Office Supplies,Paper,Copy Paper,3,0.1,100.38,1.45,4,2024,4,April,Q2
735,ORD-000735,2024-09-01,2024-09-08,Standard Class,CUST-1439,Customer 1439,Corporate,France,Europe,Nouvelle-Aquitaine,Melbourne,Office Supplies,Paper,Copy Paper,4,0.0,145.61,12.24,7,2024,9,September,Q3
736,ORD-000736,2023-04-15,2023-04-18,Standard Class,CUST-1086,Customer 1086,Corporate,Japan,Asia,Aichi,Bengaluru,Technology,Phones,Smartphone,1,0.0,594.53,95.66,3,2023,4,April,Q2
737,ORD-000737,2023-04-09,2023-04-16,Standard Class,CUST-1914,Customer 1914,Corporate,United States,North America,Texas,Melbourne,Office Supplies,Envelopes,Business Envelopes,2,0.3,37.87,-2.92,7,2023,4,April,Q2
738,ORD-000738,2024-05-25,2024-05-27,First Class,CUST-0734,Customer 0734,Home Office,United Kingdom,Europe,Wales,Bengaluru,Office Supplies,Binders,Premium Binder,2,0.05,50.77,-7.26,2,2024,5,May,Q2
739,ORD-000739,2024-01-20,2024-01-25,Standard Class,CUST-1296,Customer 1296,Home Office,Germany,Europe,Hesse,Shanghai,Technology,Accessories,Wireless Keyboard,1,0.0,65.55,-91.45,5,2024,1,January,Q1
